group,Ebp_AI,Ebp_Human
1,1.208422922410089,31.350827428188826
2,2.007700486835632,48.03336212512564
3,0.5070248132747501,14.796446364812539
4,2.6209708787767103,68.97911625875297
5,1.0603632131116845,13.921724276193602
6,0.4272692667471164,4.598142713339282
7,1.4578793550534292,51.5319286654025
8,0.6966237521307842,14.650048690766853
9,2.4108944815972424,84.78022126275812
10,0.5387020359948966,15.56470436496216
11,3.288020222907388,66.83639262904903
12,1.0437257711359553,45.34742347581425
13,0.2494211286738476,15.32107949422242
14,1.2132571608042817,29.971540336479226
15,1.061684513825954,52.30886763859828
16,0.5613931261332313,10.822565383648802
17,0.8816475346074809,31.834941265352665
18,0.9066112326413005,7.8573796390037725
19,1.1598304158031967,48.45721052446855
20,0.22238476459237067,10.086963244333178
21,4.243112638676157,51.27373420545331
