group,Ebp_AI,Ebp_Human
1,4.931614150208681,43.43589186859479
2,6.883712492991388,63.82427816780068
3,3.15293391859153,25.69066894591506
4,7.0465507214518945,95.31204675353317
5,1.748350767118882,18.25163675492601
6,1.1045442701048964,6.487839121719917
7,4.844120930430193,70.87821126716749
8,2.035029701188535,19.720146023986324
9,9.694971443785368,116.00596841378595
10,3.9037601343460437,20.729785099523234
11,8.735385883616168,89.81141073359744
12,5.261457261069424,63.1106268432259
13,1.449723573881459,21.171647532298913
14,4.227239048540644,41.550830407781504
15,6.828157839384765,71.713889252447
16,1.0355678017576289,15.182592527303552
17,4.485092913852245,42.66640027403545
18,1.1909564020564403,11.029853772079782
19,5.801090902960608,63.86314584857737
20,1.4586221871844982,14.104390004067593
21,10.93585992131688,67.87001508058997
