group,Ebp_AI,Ebp_Human
1,13.134573646252646,13.22166832485544
2,45.135909429131814,34.72820883689559
3,14.23447251774127,13.17265981854138
4,31.730705824256802,31.82532908677274
5,8.287481134996238,7.657005704668368
6,3.0522337652623586,2.71683268180058
7,33.121184638937955,28.007662109181616
8,9.30519884363585,8.051796972247512
9,51.107798358362054,44.834722427105646
10,10.139903490503032,10.916964552713361
11,56.66958005522935,47.39684205814247
12,27.800220995480387,25.051583397159455
13,8.63523730058014,7.799531504601631
14,23.461626429768984,18.940931365407227
15,28.576785459570388,26.15982344580907
16,7.277808532265464,7.5899925479439405
17,22.56857397409309,22.150053023207438
18,4.689646254432105,4.510883263312037
19,28.045982456685614,28.171342945148524
20,6.3013709566484355,6.137251075574444
21,51.53855906754035,48.42170225820723
