group,Ebp_AI,Ebp_Human
1,11.611233835707997,10.94087855541818
2,38.04909775430818,31.305189676793155
3,11.864736208664533,11.58430420820916
4,27.886976050868434,26.984406732929486
5,7.6438267253353125,6.870818033826428
6,2.6365010580583093,2.49979008224643
7,29.230775701358382,24.820558173895623
8,6.927680127363273,6.69109241746276
9,46.35861656495903,39.51352826212715
10,9.207094444868062,9.360067371098173
11,44.52025571500694,41.07495467339021
12,24.383674824845865,22.073555357796053
13,7.555992521712156,6.808868224222333
14,22.275683777560918,18.028220259710807
15,23.557977935221466,22.28679903093755
16,6.3046126394265825,6.901739394190133
17,22.27225715619634,19.82787194495744
18,3.984051313297319,3.9214093555379357
19,22.934760866238552,23.578089279994973
20,5.652917173878331,5.343029399193227
21,49.80419078915908,44.47504816537416
