group,Ebp_AI,Ebp_Human
1,12.683498679438411,64.60583048779003
2,32.50010696534024,100.79490296528867
3,9.960519411004693,41.73481628861687
4,23.5546799378633,146.87601865775335
5,5.659897251529723,25.0879897638345
6,2.1877287232030964,9.91341190719465
7,23.648920499442607,108.57570975846275
8,6.827252929199245,31.297537959734544
9,36.71758752670916,178.85029401444316
10,10.721465622606443,32.96080851426364
11,38.867939453068544,150.47150783984904
12,19.131612495802234,97.5960896276358
13,4.946832237474057,32.88801663919104
14,16.35387088949152,60.55329775724796
15,24.00381285961679,107.50308172050389
16,5.675021713761708,24.011422329949294
17,12.949937974598976,62.917738504571055
18,5.4270857992538115,17.452909462062415
19,27.502780559939215,95.2368988553117
20,4.89858103933558,22.79727736577025
21,31.690778869336143,111.05537846075451
