group,Ebp_AI,Ebp_Human
1,4.794333294343954,4.9732641245176366
2,14.94360811116157,11.67466902642832
3,4.553252279006587,5.938184082786243
4,10.932831180635713,10.750138256447173
5,3.6099145846138985,3.129703478402333
6,1.805977102380705,1.3595584954200999
7,10.466204475099767,10.00936246070824
8,3.1136942232887916,3.0584151587010866
9,23.348765247956088,16.28265318010622
10,4.638621177947194,4.560298491390049
11,24.85429390424782,17.726012707524
12,12.86741189367563,9.91609510447827
13,3.4200253686282633,2.9302631229572684
14,12.50194106499721,8.063574469427346
15,11.66178699995126,10.228779019712388
16,3.7319350488076717,4.0269384979769525
17,10.928302163376483,11.347123482391869
18,2.028785147873085,1.9058307327984079
19,10.30541928894819,13.220491054401844
20,2.291491718226116,2.558897443722992
21,27.982079884191535,23.055994871252313
