group,Ebp_AI,Ebp_Human
1,5.572206785282471,4.9732641245176366
2,19.28606599384244,11.67466902642832
3,4.914480824114796,5.938184082786243
4,15.266690878084606,10.750138256447173
5,3.9066316962747507,3.129703478402333
6,1.3595584954200999,1.3595584954200999
7,10.945880450128332,10.00936246070824
8,3.3066706051687773,3.0584151587010866
9,16.689035434422372,16.28265318010622
10,5.125760576583736,4.560298491390049
11,17.846380327181148,17.726012707524
12,9.407681329994835,9.91609510447827
13,3.1798629245714785,2.9302631229572684
14,8.788028765724388,8.063574469427346
15,12.088689347226962,10.228779019712388
16,3.364813281901146,4.0269384979769525
17,9.211340715023237,11.347123482391869
18,2.4399692430772895,1.9058307327984079
19,10.688785714396616,13.220491054401844
20,1.6632210897298854,2.558897443722992
21,23.238824244314873,23.055994871252313
