group,Ebp_AI,Ebp_Human
1,2.797786100781059,35.49534399231096
2,6.769612075278373,60.60314333358061
3,2.8409301251226977,22.97297939134282
4,6.424281370242545,80.94040253569429
5,1.5684533904068558,15.764997772667597
6,0.6276500218289116,5.253489513809685
7,6.0831410499377485,60.909850787375206
8,2.7671231111902475,18.07476437912193
9,11.208748419502848,100.05022897852736
10,2.80082600203048,19.300802327173813
11,9.15123949186308,84.87886268829163
12,6.983412037982374,53.59337968282916
13,2.432641343223559,17.96472892719361
14,4.0658236873998055,34.1243859407228
15,4.617786731527002,60.39144685104219
16,1.1899220169887315,12.725968354153713
17,3.6179636343837736,37.24693224663403
18,1.2226709750142817,9.3598435504152
19,5.109455165184099,56.96053960072756
20,1.482541550575616,12.288167442208263
21,10.117585694415427,65.807400431308
