group,Ebp_AI,Ebp_Human
1,13.60953109854213,19.342288876769846
2,38.787352463421975,16.37450635092748
3,10.563029747387835,6.275276808447967
4,33.32448435842789,36.48869550994838
5,6.129769152845261,9.833666738330525
6,2.7234537880287584,2.6002552617020553
7,30.505955317960215,23.579545639159523
8,8.22060641244037,4.64878553948812
9,45.192153446662445,39.25236274621164
10,11.392165214561395,4.677770206405998
11,46.769717618356914,22.04083974637843
12,23.950878568891962,21.00178089969307
13,7.626265490215965,7.432883125457426
14,17.784318654802107,17.42693635059986
15,31.51991993566538,28.403592488271773
16,5.409112608740839,5.027189866343265
17,14.896536482077664,16.343008403530373
18,4.510152883159465,3.9551575157758565
19,28.14472077993433,23.52282937083908
20,5.590092587689494,3.7256432070595777
21,31.884911568557506,14.817658932028568
