group,Ebp_AI,Ebp_Human
1,26.384490566317,26.410900431728653
2,76.7017602076797,66.69594783274255
3,23.40624785351962,23.55798877048695
4,70.0076717430201,65.95550442271734
5,14.736491080488895,13.743055376012274
6,5.101757452592078,4.42316495898355
7,60.38957570882465,53.98538244161908
8,16.465729450797973,16.195226803831392
9,100.29467560655694,88.07555400179463
10,20.45854027346131,20.271022725584558
11,99.0905708854323,91.76011366359552
12,52.768746799484326,47.318193162554834
13,16.028502584234534,14.917534992372786
14,37.98083963113946,31.72950297896927
15,57.3438188548858,50.67677536676291
16,12.430985545153478,12.524232464209554
17,38.156806402499996,37.46553017586514
18,8.251298261943923,8.179810214930614
19,50.86036958564843,52.78992492404476
20,11.076936609503498,11.37176905620174
21,82.7071184837947,82.76836221956583
