group,Ebp_AI,Ebp_Human
1,55.60989157706537,54.94967472528409
2,143.87605738614687,136.19864374179593
3,45.98595705062972,45.05582863827959
4,145.8031442035925,143.18035015664296
5,27.171451908506935,26.308463289904324
6,7.83016411789959,7.744605956750273
7,116.8461974731601,110.66488403844188
8,34.95920940834921,34.01098636966307
9,195.30309697931318,184.30383346397653
10,40.593725308192845,39.8213182930536
11,193.0907597083481,187.263150549049
12,100.82540852381997,95.46682888787743
13,31.066638123606644,30.100660319088085
14,61.62896532864469,57.58411319858091
15,107.3344479176816,103.50871207358425
16,22.95173939535337,22.39083948538719
17,69.0098811401766,68.52374137464822
18,16.04525847902854,15.712891028196424
19,104.61147134856964,104.29010740843415
20,22.86684792849154,22.34350530064004
