group,Ebp_AI,Ebp_Human
1,1.7574355001247195,0.46492847790667124
2,2.1972777938592114,1.223553398620215
3,0.6085319893973468,0.7134442352596216
4,0.7521525566430564,0.9580951017274821
5,1.085121867173553,0.46450457168029474
6,0.15485923042229116,0.20122793977371256
7,2.1919882516226927,1.0542817102802258
8,0.9448097538074911,0.29829719196694887
9,2.1451441624546606,1.8033508930277902
10,0.36801862386128664,0.5039189488712675
11,2.606170315423386,1.8504864283536566
12,1.025966645343657,1.2618989837380217
13,0.3570164084188365,0.30022971655233416
14,1.2242532145508311,1.302872503129929
15,1.2857169492123095,1.1336026122845042
16,0.57235427425788,0.7143182987492136
17,0.8888569110895774,1.8101470086314313
18,0.35397910088382356,0.25237101097027553
19,1.692226937161934,1.7170601721823695
20,0.22238476459237067,0.2805312762427212
21,4.485867992627458,3.356405993133537
