group,Ebp_AI,Ebp_Human
1,27.051256251197,26.410900431728653
2,75.33448926173456,66.69594783274255
3,22.660646338389647,23.55798877048695
4,68.87562352990544,65.95550442271734
5,14.390379082586312,13.743055376012274
6,4.28463121948024,4.42316495898355
7,59.01669647904867,53.98538244161908
8,16.418903254418638,16.195226803831392
9,98.7911109762817,88.07555400179463
10,20.516423484038647,20.271022725584558
11,102.22176963331536,91.76011366359552
12,50.47485024095739,47.318193162554834
13,17.215328646160938,14.917534992372786
14,36.450868163225216,31.72950297896927
15,52.62188333400733,50.67677536676291
16,13.225965556977805,12.524232464209554
17,37.206347521715706,37.46553017586514
18,8.425316352334328,8.179810214930614
19,54.341520583953546,52.78992492404476
20,11.201480602950125,11.37176905620174
21,94.35069915105169,82.76836221956583
