group,Ebp_AI,Ebp_Human
2,75.48630686424309,66.69594783274255
3,24.12103776196401,23.55798877048695
4,64.72230791642308,65.95550442271734
5,15.418260633091268,13.743055376012274
6,4.426215185319489,4.42316495898355
7,58.72009232949271,53.98538244161908
8,17.42697222596236,16.195226803831392
9,102.74043374947561,88.07555400179463
10,20.588564662819483,20.271022725584558
11,96.34282573514146,91.76011366359552
12,49.29492035619678,47.318193162554834
13,15.773234005254695,14.917534992372786
14,36.40358731384736,31.72950297896927
15,55.23435263452267,50.67677536676291
16,12.144103077267827,12.524232464209554
17,37.338114151851286,37.46553017586514
18,8.188823096456693,8.179810214930614
19,54.63280754749638,52.78992492404476
20,12.356296113379264,11.37176905620174
21,88.91793136469157,82.76836221956583
