group,Ebp_AI,Ebp_Human
1,5.769302526041972,38.69719359134386
2,14.27158115068305,52.58955746320919
3,5.256578354651527,33.33631226122897
4,14.070580317673338,69.70150905206445
5,4.376603449850703,15.556922727449317
6,1.4520798332327343,6.194486682629559
7,12.739378897568097,52.28144789686429
8,5.298230912055788,18.04308358583449
9,23.091657983715717,107.09211335464292
10,4.720233060351414,21.599324274281457
11,19.04284259593664,109.28303136485842
12,9.776376268371259,61.10197063641752
13,3.688583380927838,15.839567689382955
14,10.065069251393673,19.50424703359618
15,11.948342263591666,48.93402321283137
16,3.383395733820591,9.60395363177377
17,7.964618125865114,44.36086273282362
18,2.4572463471573434,13.433938415249525
19,11.64567026841058,54.38368769476247
20,1.6078896822140618,7.576281908711305
21,27.8458994082387,78.45428645748915
