group,Ebp_AI,Ebp_Human
1,55.34108787464159,54.94967472528409
2,142.96869950826937,136.19864374179593
3,45.743839159889205,45.05582863827959
4,143.2258581796579,143.18035015664296
5,27.62929507885106,26.308463289904324
6,7.83016411789959,7.744605956750273
7,115.17559279129742,110.66488403844188
8,34.87030053123018,34.01098636966307
9,192.49426663708007,184.30383346397653
10,40.226613265679774,39.8213182930536
11,192.81632353605784,187.263150549049
12,99.0060263502367,95.46682888787743
13,31.714405168158148,30.100660319088085
14,61.28478556582824,57.58411319858091
15,107.40454403055332,103.50871207358425
16,23.139528798194046,22.39083948538719
17,69.55298834076005,68.52374137464822
18,15.984799108945841,15.712891028196424
19,105.67020198210045,104.29010740843415
20,22.26906789437204,22.34350530064004
21,159.58507665152527,154.42391429456958
