group,Ebp_AI,Ebp_Human
1,55.69977429384906,54.94967472528409
2,142.8786018485346,136.19864374179593
3,46.06246389668568,45.05582863827959
4,144.4434949395471,143.18035015664296
5,26.87834096555021,26.308463289904324
6,8.039630723014,7.744605956750273
7,115.74696112322373,110.66488403844188
8,34.476537488966805,34.01098636966307
9,195.67003424880247,184.30383346397653
10,40.707928282727146,39.8213182930536
11,193.57513452615527,187.263150549049
12,98.80308357695667,95.46682888787743
13,31.872698013226536,30.100660319088085
14,61.28050664645417,57.58411319858091
15,106.41895703932236,103.50871207358425
16,22.66889493000527,22.39083948538719
17,70.10105392470967,68.52374137464822
18,15.792253151686555,15.712891028196424
19,105.93308535202306,104.29010740843415
20,22.939476167244916,22.34350530064004
21,160.97214811120477,154.42391429456958
